store_name,address,lat,lon,category,brand,osm_type,osm_id,app_name,custom_url
エネオス,,34.6177411,133.927125,ガソリンスタンド,ENEOS,way,1293774353,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.3912332,130.5287347,ガソリンスタンド,ENEOS,way,1293973621,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet,,34.7996608,135.3869758,ガソリンスタンド,ENEOS,way,1295711485,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.6271149,140.9477117,ガソリンスタンド,ENEOS,way,1298247276,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.5512122,140.5284598,ガソリンスタンド,ENEOS,way,1299800037,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 三ツ島SS,,34.7214306,135.6081448,ガソリンスタンド,ENEOS,way,1303589435,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.9000039,132.0827982,ガソリンスタンド,ENEOS,way,1304004734,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS オブリステーション秦野中央,神奈川県秦野市尾尻5801,35.3618444,139.2246076,ガソリンスタンド,ENEOS,way,1305465506,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.0362441,140.1388145,ガソリンスタンド,ENEOS,way,1306177276,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 直島SS,,34.4577345,133.9768002,ガソリンスタンド,ENEOS,way,1307364188,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 浦臼SS,,43.4508261,141.8360261,ガソリンスタンド,ENEOS,way,1307475203,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5836567,139.7447717,ガソリンスタンド,ENEOS,way,1308449767,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.3862676,136.2845171,ガソリンスタンド,ENEOS,way,1311156851,ENEOSサービスステーションアプリ,com.eneos.ssapp
富山婦中SS,,36.6305658,137.1788032,ガソリンスタンド,ENEOS,way,1311231216,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,34.7440011,135.5132461,ガソリンスタンド,ENEOS,way,1313495135,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフ邑久駅前 SS (長瀬石油),,34.6687009,134.0928488,ガソリンスタンド,ENEOS,way,1314767243,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 邑久本庄 SS (長瀬石油),,34.6602145,134.1192024,ガソリンスタンド,ENEOS,way,1314771886,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 金光町 SS,,34.5445156,133.6263881,ガソリンスタンド,ENEOS,way,1315339481,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフなかいＳＳ,神奈川県中井町井ノ口2025,35.3422475,139.2300561,ガソリンスタンド,ENEOS,way,1316095792,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.1958587,130.0209972,ガソリンスタンド,ENEOS,way,1316195114,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS イオン苫小牧セルフ,北海道苫小牧市3丁目120,42.6581919,141.6439518,ガソリンスタンド,ENEOS,way,1316710093,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 千里丘SS,,34.7849519,135.5388904,ガソリンスタンド,ENEOS,way,1317115848,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ八幡東SS,,34.387804,132.3641602,ガソリンスタンド,ENEOS,way,1317491302,ENEOSサービスステーションアプリ,com.eneos.ssapp
Eneos セルフ門真SS,,34.7343731,135.5966562,ガソリンスタンド,ENEOS,way,1318908594,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス Dr.Droveセルフ門真SS,,34.7340963,135.5853078,ガソリンスタンド,ENEOS,way,1322376875,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.3952713,136.289674,ガソリンスタンド,ENEOS,way,1323565823,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 富岡SS,,36.2584213,138.8978219,ガソリンスタンド,ENEOS,way,1323877848,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.9898497,139.7889799,ガソリンスタンド,ENEOS,way,1326463221,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 佐和町SS,,36.0100931,139.7936451,ガソリンスタンド,ENEOS,way,1326504159,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 惣新田SS,惣新田730,36.0507075,139.7776501,ガソリンスタンド,ENEOS,way,1326504161,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.0205729,139.5273906,ガソリンスタンド,ENEOS,way,1328511821,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.1580057,135.2743804,ガソリンスタンド,ENEOS,way,1328520482,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.1804788,139.3557695,ガソリンスタンド,ENEOS,way,1328574088,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 興津,,35.0560462,138.5309337,ガソリンスタンド,ENEOS,way,1329800304,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 由比SS,,35.1075487,138.5625043,ガソリンスタンド,ENEOS,way,1329824904,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.1222487,138.612082,ガソリンスタンド,ENEOS,way,1329881671,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフBe finish名取SS,,38.1661323,140.8926498,ガソリンスタンド,ENEOS,way,1330109983,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.4043,140.5240578,ガソリンスタンド,ENEOS,way,1330882602,ENEOSサービスステーションアプリ,com.eneos.ssapp
Esso Express オブリステーション秦野,神奈川県秦野市平沢舟道3911,35.3723926,139.1980001,ガソリンスタンド,ENEOS,way,1331334280,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.8460192,132.7518885,ガソリンスタンド,ENEOS,way,1332129988,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.2240861,132.6882457,ガソリンスタンド,ENEOS,way,1335968927,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.0122782,138.1279786,ガソリンスタンド,ENEOS,way,1346519244,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,32.9272993,129.9376016,ガソリンスタンド,ENEOS,way,1348755546,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.7332106,139.7504162,ガソリンスタンド,ENEOS,way,1348869053,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS EneJet末広東,北海道旭川市4丁目22,43.8051881,142.3892685,ガソリンスタンド,ENEOS,way,1350848959,ENEOSサービスステーションアプリ,com.eneos.ssapp
中田SS,,36.6852331,137.0196632,ガソリンスタンド,ENEOS,way,1352494932,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS JQuest,,35.9749342,139.467933,ガソリンスタンド,ENEOS,way,1354153123,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.5925871,140.6517276,ガソリンスタンド,ENEOS,way,1355942365,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 寿都六条SS,北海道寿都町字六条町1604,42.7858838,140.2353005,ガソリンスタンド,ENEOS,way,1358288928,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 寿都SS,北海道寿都町字矢追町5831,42.7992837,140.2242803,ガソリンスタンド,ENEOS,way,1358288931,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS EneJet,,35.5181915,137.8086201,ガソリンスタンド,ENEOS,way,1358669801,ENEOSサービスステーションアプリ,com.eneos.ssapp
Enejet,,36.0474137,140.1267557,ガソリンスタンド,ENEOS,way,1358893867,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.0534108,140.1409205,ガソリンスタンド,ENEOS,way,1358893910,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 作開SS,北海道黒松内町1459,42.7576663,140.2934545,ガソリンスタンド,ENEOS,way,1359113257,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 新冠SS,北海道新冠町字中央町,42.3637327,142.314233,ガソリンスタンド,ENEOS,way,1359801597,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 静内SS,北海道新ひだか町静内木場町二丁目1026,42.3410441,142.3476356,ガソリンスタンド,ENEOS,way,1359847582,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 静内御幸町SS,北海道新ひだか町静内御幸町二丁目15,42.3387071,142.3657609,ガソリンスタンド,ENEOS,way,1359847585,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 新冠SS,北海道新冠町節婦町283,42.3748829,142.2829614,ガソリンスタンド,ENEOS,way,1359903255,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 厚賀SS,北海道日高町厚賀町96,42.4267458,142.2220117,ガソリンスタンド,ENEOS,way,1359903256,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 富川SS,北海道日高町富川東四丁目22,42.5115587,142.0350227,ガソリンスタンド,ENEOS,way,1359909778,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 富川SS,北海道日高町富川南一丁目340,42.519446,142.0293274,ガソリンスタンド,ENEOS,way,1359909780,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 富川SS,北海道日高町富川南二丁目142,42.5201096,142.0268506,ガソリンスタンド,ENEOS,way,1359909782,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,32.9338998,129.9631898,ガソリンスタンド,ENEOS,way,1359944411,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr. Drive富雄南SS　タイガー石油株式会社,奈良県奈良市石木町366,34.6665951,135.7581414,ガソリンスタンド,ENEOS,way,1360308616,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.6210215,135.4788075,ガソリンスタンド,ENEOS,way,1362618887,ENEOSサービスステーションアプリ,com.eneos.ssapp
セルフ摺沢バイパスＳＳ,岩手県一関市字荒屋敷635,38.9965798,141.319569,ガソリンスタンド,ENEOS,way,1364494442,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,34.7451538,135.5269447,ガソリンスタンド,ENEOS,way,1364526366,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.8562303,139.5198699,ガソリンスタンド,ENEOS,way,1365302231,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.2796072,136.2791166,ガソリンスタンド,ENEOS,way,1366553753,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.8468874,132.7585356,ガソリンスタンド,ENEOS,way,1367635160,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 貫気別SS,北海道平取町字貫気別2323,42.6683991,142.2653505,ガソリンスタンド,ENEOS,way,1368027677,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.3583779,140.089299,ガソリンスタンド,ENEOS,way,1368038473,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.032678,135.979417,ガソリンスタンド,ENEOS,way,1369809810,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 向洞爺SS,北海道洞爺湖町118,42.6462284,140.8310332,ガソリンスタンド,ENEOS,way,1371592838,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 虻田SS,北海道洞爺湖町107,42.5445388,140.7680678,ガソリンスタンド,ENEOS,way,1372100444,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,34.4658605,135.4639787,ガソリンスタンド,ENEOS,way,1372609711,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,34.4649387,135.4629061,ガソリンスタンド,ENEOS,way,1372609712,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.4779566,135.4713483,ガソリンスタンド,ENEOS,way,1372641080,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.4382175,135.4550653,ガソリンスタンド,ENEOS,way,1372986048,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.6937333,133.8092142,ガソリンスタンド,ENEOS,way,1373542968,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.499033,133.4365961,ガソリンスタンド,ENEOS,way,1375466982,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.0928806,140.5497294,ガソリンスタンド,ENEOS,way,1375512600,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,32.5422572,130.6812035,ガソリンスタンド,ENEOS,way,1376000584,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,32.5442793,130.6817737,ガソリンスタンド,ENEOS,way,1376000585,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.2801507,136.2437592,ガソリンスタンド,ENEOS,way,1376657018,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,31.8714603,131.3942465,ガソリンスタンド,ENEOS,way,1376963993,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5838294,138.5428055,ガソリンスタンド,ENEOS,way,1377034019,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,31.7233131,131.039597,ガソリンスタンド,ENEOS,way,1378361020,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.0440903,135.9721579,ガソリンスタンド,ENEOS,way,1378441824,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.1103009,137.0916596,ガソリンスタンド,ENEOS,way,1378927407,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS チャレンジ台町,北海道網走市3丁目414,44.0105254,144.2743177,ガソリンスタンド,ENEOS,way,1379074564,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 西別院SS,,34.9421966,135.4966046,ガソリンスタンド,ENEOS,way,1379118411,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 豊里SS,,44.0294791,143.5129445,ガソリンスタンド,ENEOS,way,1379317674,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.2657963,136.9020331,ガソリンスタンド,ENEOS,way,1380472767,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveステージ沖田 SS,,33.831254,130.7403357,ガソリンスタンド,ENEOS,way,1381020032,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ三ヶ森店,,33.833036,130.7397699,ガソリンスタンド,ENEOS,way,1381030686,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.2667815,136.2660824,ガソリンスタンド,ENEOS,way,1381306646,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.2545592,136.2656089,ガソリンスタンド,ENEOS,way,1381308157,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.2610395,136.2399371,ガソリンスタンド,ENEOS,way,1381308660,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.2653988,136.2688971,ガソリンスタンド,ENEOS,way,1381308971,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.2624807,136.2656137,ガソリンスタンド,ENEOS,way,1381311818,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.0243052,135.9888273,ガソリンスタンド,ENEOS,way,1381565357,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.0246653,135.9916769,ガソリンスタンド,ENEOS,way,1381565385,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.7739884,139.5047523,ガソリンスタンド,ENEOS,way,1381619207,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.6863638,139.7778106,ガソリンスタンド,ENEOS,way,1383259548,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.79173,139.5068509,ガソリンスタンド,ENEOS,way,1383887894,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS　EneJet,,35.497994,137.82934,ガソリンスタンド,ENEOS,way,1384055409,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5019847,137.8440797,ガソリンスタンド,ENEOS,way,1384061531,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.4745136,137.8268817,ガソリンスタンド,ENEOS,way,1384061535,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 仙台日の出町SS,宮城県仙台市日の出町二丁目13,38.269206,140.9316908,ガソリンスタンド,ENEOS,way,1384555391,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS ENEOS 吉見園SS（ENEOSモビリニア）,,34.3663721,132.3703886,ガソリンスタンド,ENEOS,way,1384920610,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 永犬丸ニュータウンSS,,33.8470272,130.7265274,ガソリンスタンド,ENEOS,way,1385093089,ENEOSサービスステーションアプリ,com.eneos.ssapp
